,id,nummer,konklusion,vedtaget,kommentar,mødeid,typeid,sagstrinid,opdateringsdato,møde_titel,møde_status,møde_type,møde_periode_startdato,møde_periode_slutdato,møde_periode_type,type,sagstrin_titel,sagstrin_status,sagstrin_type,sagstrin_sag_type,sagstrin_sag_kategori,sagstrin_sag_status,sagstrin_sag_titel,sagstrin_sag_titelkort,sagstrin_periode_start,sagstrin_periode_slut,sagstrin_periode_type,merged,year
7905,7982,364,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og Sikandar Siddique (UFG)), imod stemte 0, hverken for eller imod stemte 0.",True,,9722,1,213399.0,2021-04-19T11:51:05.783,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af udlændingeloven, integrationsloven og forskellige andre love. (Forenkling af regler, herunder om klageadgangen til Udlændingenævnet og indrejseforbud, indførelse af en bagatelgrænse for tilbagebetaling af gebyr, præcisering af adgangen og ændring af kompetencen til at forlænge en udrejsefrist, opfølgning på evaluering af Danmarks anvendelse af Schengenreglerne om bl.a. tilbagesendelse og præcisering af rækkevidden af indrejseforbud omfattet af udsendelsesdirektivet m.v.).",Om forskellige ændringer af indrejseforbud m.v.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og Sikandar Siddique (UFG)), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af udlændingeloven, integrationsloven og forskellige andre love. (Forenkling af regler, herunder om klageadgangen til Udlændingenævnet og indrejseforbud, indførelse af en bagatelgrænse for tilbagebetaling af gebyr, præcisering af adgangen og ændring af kompetencen til at forlænge en udrejsefrist, opfølgning på evaluering af Danmarks anvendelse af Schengenreglerne om bl.a. tilbagesendelse og præcisering af rækkevidden af indrejseforbud omfattet af udsendelsesdirektivet m.v.).,Om forskellige ændringer af indrejseforbud m.v.",2019
7906,7983,366,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.",True,,9722,1,211599.0,2021-04-19T11:52:42.39,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene og lov om andelsboligforeninger og andre boligfællesskaber. (Øgede energikrav ved anvendelse af § 5, stk. 2, i lov om midlertidig regulering af boligforholdene og fastfrysning af vurderinger af værdien af andelsboligforeningers ejendomme).",Om øgede energikrav og fastfrysning af vurderinger af værdien af andelsboligforeningers ejendomme.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene og lov om andelsboligforeninger og andre boligfællesskaber. (Øgede energikrav ved anvendelse af § 5, stk. 2, i lov om midlertidig regulering af boligforholdene og fastfrysning af vurderinger af værdien af andelsboligforeningers ejendomme).,Om øgede energikrav og fastfrysning af vurderinger af værdien af andelsboligforeningers ejendomme.",2019
7907,7984,367,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.",True,,9722,1,211612.0,2021-04-19T11:53:24.263,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene og lov om andelsboligforeninger og andre boligfællesskaber. (Karensperiode ved erhvervelse m.v. af udlejningsejendomme og lovfæstelse af normalvedtægtens krav om tilslutning på fire femtedele til opløsning af andelsboligforeninger).,Om karensperiode ved erhvervelse m.v. af udlejningsejendomme og lovfæstning af krav til opløsning af andelsboligforeninger.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene og lov om andelsboligforeninger og andre boligfællesskaber. (Karensperiode ved erhvervelse m.v. af udlejningsejendomme og lovfæstelse af normalvedtægtens krav om tilslutning på fire femtedele til opløsning af andelsboligforeninger).,Om karensperiode ved erhvervelse m.v. af udlejningsejendomme og lovfæstning af krav til opløsning af andelsboligforeninger.",2019
7908,7985,368,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.",True,,9722,1,211586.0,2021-04-19T11:54:19.387,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om leje og lov om midlertidig regulering af boligforholdene. (Styrkelse af lejerne).,Om styrkelse af lejerne.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 52 (S, DF, SF, EL, ALT og Sikandar Siddique (UFG)), imod stemte 43 (V, RV, KF, NB og LA), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om leje og lov om midlertidig regulering af boligforholdene. (Styrkelse af lejerne).,Om styrkelse af lejerne.",2019
7909,7986,369,"Forslaget blev forkastet. For stemte 38 (V, RV og KF), imod stemte 57 (S, DF, SF, EL, NB, LA, ALT og Sikandar Siddique (UFG)), hverken for eller imod stemte 0.",False,,9722,1,210174.0,2021-04-19T11:55:01.05,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om forbedring af lejernes rettigheder gennem styrkelse af huslejenævnene.,Om forbedring af lejernes rettigheder gennem styrkelse af huslejenævnene.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev forkastet. For stemte 38 (V, RV og KF), imod stemte 57 (S, DF, SF, EL, NB, LA, ALT og Sikandar Siddique (UFG)), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om forbedring af lejernes rettigheder gennem styrkelse af huslejenævnene.,Om forbedring af lejernes rettigheder gennem styrkelse af huslejenævnene.",2019
7910,7987,370,"Ændringsforslaget blev forkastet. For stemte 12 (KF, NB og LA), imod stemte 83 (S, V, DF, RV, SF, EL, ALT og Sikandar Siddique (UFG)), hverken for eller imod stemte 0.",False,Ved en fejl stemte Torsten Gejl (ALT) imod ændringsforslaget.,9722,4,211897.0,2021-04-19T11:56:00.39,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Ændringsforslag,2. behandling,Behandlet/Direkte til 3. beh.,[15 '2. behandling' '2015-05-21T11:50:25.77'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om godskørsel, lov om buskørsel, lov om Arbejdsretten og faglige voldgiftsretter og lov om udstationering af lønmodtagere m.v. (Fastlæggelse af et omkostningsniveau i forbindelse med udførelse af visse former for vejtransport).",Om fastlæggelse af et omkostningsniveau i forbindelse med udførelse af visse former for vejtransport inden for gods- og bustransport.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Ændringsforslaget blev forkastet. For stemte 12 (KF, NB og LA), imod stemte 83 (S, V, DF, RV, SF, EL, ALT og Sikandar Siddique (UFG)), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om godskørsel, lov om buskørsel, lov om Arbejdsretten og faglige voldgiftsretter og lov om udstationering af lønmodtagere m.v. (Fastlæggelse af et omkostningsniveau i forbindelse med udførelse af visse former for vejtransport).,Om fastlæggelse af et omkostningsniveau i forbindelse med udførelse af visse former for vejtransport inden for gods- og bustransport.",2019
7911,7988,381,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF, LA, ALT og Susanne Zimmer (UFG)), imod stemte 11 (DF og NB), hverken for eller imod stemte 0.",True,,10364,1,209257.0,2021-04-19T11:58:01.673,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af udlændingeloven. (Udvidelse af etableringskortordningen for nyuddannede udlændinge).,Om udvidelse af etableringskortordningen for nyuddannede udlændinge.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF, LA, ALT og Susanne Zimmer (UFG)), imod stemte 11 (DF og NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af udlændingeloven. (Udvidelse af etableringskortordningen for nyuddannede udlændinge).,Om udvidelse af etableringskortordningen for nyuddannede udlændinge.",2019
7912,7989,382,"Forslaget blev vedtaget. For stemte 69 (S, V, DF, KF, NB og LA), imod stemte 26 (RV, SF, EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.",True,,10364,1,213411.0,2021-04-19T15:05:57.56,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af straffeloven. (Opholds- og kontaktforbud for terrordømte).,Om opholds- og kontaktforbud for terrordømte.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 69 (S, V, DF, KF, NB og LA), imod stemte 26 (RV, SF, EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.,Forslag til lov om ændring af straffeloven. (Opholds- og kontaktforbud for terrordømte).,Om opholds- og kontaktforbud for terrordømte.",2019
7913,7990,383,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og ALT), imod stemte 0, hverken for eller imod stemte 1 (Susanne Zimmer (UFG)).",True,,10364,1,213416.0,2021-04-19T15:11:12.367,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af straffeloven. (Skærpelse af straffen for overtrædelse af straffelovens terrorbestemmelser). ,Om skærpelse af straffen for overtrædelse af straffelovens terrorbestemmelser.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og ALT), imod stemte 0, hverken for eller imod stemte 1 (Susanne Zimmer (UFG)).,Forslag til lov om ændring af straffeloven. (Skærpelse af straffen for overtrædelse af straffelovens terrorbestemmelser). ,Om skærpelse af straffen for overtrædelse af straffelovens terrorbestemmelser.",2019
7914,7991,384,"Forslaget blev vedtaget. For stemte 74 (S, V, DF, RV, KF og LA), imod stemte 10 (Hans Christian Schmidt (V), EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 11 (SF og NB).",True,,10364,1,211192.0,2021-04-19T15:12:31.927,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om udbygning og drift af Flyvestation Skrydstrup.,Om udbygning og drift af Flyvestation Skrydstrup.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 74 (S, V, DF, RV, KF og LA), imod stemte 10 (Hans Christian Schmidt (V), EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 11 (SF og NB).,Forslag til lov om udbygning og drift af Flyvestation Skrydstrup.,Om udbygning og drift af Flyvestation Skrydstrup.",2019
7915,7992,385,"Forslaget blev forkastet. For stemte 5 (NB og LA), imod stemte 89 (S, V, DF, RV, SF, EL, KF og ALT), hverken for eller imod stemte 1 (Susanne Zimmer (UFG)).",False,,10364,1,208653.0,2021-04-19T15:13:48.42,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om indførelse af et børnepasningsfradrag.,Om indførelse af et børnepasningsfradrag.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev forkastet. For stemte 5 (NB og LA), imod stemte 89 (S, V, DF, RV, SF, EL, KF og ALT), hverken for eller imod stemte 1 (Susanne Zimmer (UFG)).,Forslag til folketingsbeslutning om indførelse af et børnepasningsfradrag.,Om indførelse af et børnepasningsfradrag.",2019
7916,7993,386,"Forslaget blev forkastet. For stemte 40 (V, DF, KF og NB), imod stemte 54 (S, RV, SF, EL, LA og ALT), hverken for eller imod stemte 0.",False,,10364,1,210194.0,2021-04-19T15:15:26.28,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om at sikre alle danskere en familielæge.,Om at sikre alle danskere en familielæge.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev forkastet. For stemte 40 (V, DF, KF og NB), imod stemte 54 (S, RV, SF, EL, LA og ALT), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om at sikre alle danskere en familielæge.,Om at sikre alle danskere en familielæge.",2019
7917,7994,387,"Forslaget blev vedtaget. For stemte 83 (S, V, DF, RV, SF, KF og LA), imod stemte 12 (EL, NB, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.",True,,10364,1,210896.0,2021-04-19T15:15:56.99,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Vedtaget,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[17 'B1 - Regeringsforslag' '2014-12-16T18:14:54.87'],2. beh/Vedtaget,Forslag til folketingsbeslutning om udsendelse af danske militære bidrag til NATO’s Mission i Irak.,Om danske militære bidrag til NATO's Mission i Irak.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 83 (S, V, DF, RV, SF, KF og LA), imod stemte 12 (EL, NB, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om udsendelse af danske militære bidrag til NATO’s Mission i Irak.,Om danske militære bidrag til NATO's Mission i Irak.",2019
7918,7995,388,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 9 (EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.",True,,10364,1,210886.0,2021-04-19T15:17:49.903,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Vedtaget,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[17 'B1 - Regeringsforslag' '2014-12-16T18:14:54.87'],2. beh/Vedtaget,Forslag til folketingsbeslutning om danske militære bidrag til den europæiskledede maritime overvågningsmission i Hormuzstrædet.,Om danske militære bidrag til europæiskledede maritime overvågningsmission i Hormuzstrædet.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 9 (EL, ALT og Susanne Zimmer (UFG)), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om danske militære bidrag til den europæiskledede maritime overvågningsmission i Hormuzstrædet.,Om danske militære bidrag til europæiskledede maritime overvågningsmission i Hormuzstrædet.",2019
7919,7996,389,"Forslaget blev forkastet. For stemte 40 (DF, RV, SF, EL, NB, LA, ALT og Susanne Zimmer (UFG)), imod stemte 55 (S, V og KF), hverken for eller imod stemte 0.",False,,10364,1,209934.0,2021-04-19T15:18:38.213,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om ophævelse af offentlighedslovens ministerbetjeningsregel.,Om ophævelse af offentlighedslovens ministerbetjeningsregel.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev forkastet. For stemte 40 (DF, RV, SF, EL, NB, LA, ALT og Susanne Zimmer (UFG)), imod stemte 55 (S, V og KF), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om ophævelse af offentlighedslovens ministerbetjeningsregel.,Om ophævelse af offentlighedslovens ministerbetjeningsregel.",2019
